116	"""Power Hungry"" first broadcast on the Fox network in the United States on October 14, 2008. It was watched by 9.157 million viewers, Fox's second highest rated show for the week. It also earned a 4.2/10 ratings share among adults aged 18 to 49, meaning that it was seen by 4.2 percent of all 18- to 49-year-olds, and 10 percent of all 18- to 49-year-olds watching television at the time of broadcast. With time shifted ratings taken into account, viewership rose to 11.05 million seven days after original broadcast."
117	"Critical reactions of the episode ranged from mixed to positive. Travis Fickett of IGN rated the episode 6.8/10, stating that although it was ""perfectly serviceable, professionally produced television,"" it was ""much like the last week with a little bit of been-there-done-that conspiracy stuff thrown on top of it,"" and that the plot was ""almost boilerplate for this genre."" By this point in the series, the reviewer believed that ""the thing about Fringe that is holding it back is that you're always ahead of it. The show needs to change things up."" Bryant L. Griffin of Airlock Alpha, opined; ""Though not the show's best hour to date, 'Power Hungry' is still a solid entry. Good directing, writing, and outstanding production values are maintained as the series' norm."" In addition Griffin enjoyed Fischer's ""casual surrender"", as ""in the past, those associated with 'the pattern' exhibited a fevered desire to avoid capture, going as far as committing suicide. What's this guy's deal? He obviously has a plan."" However the reviewer was skeptical as to why Astrid was comfortable working with Walter again, considering he subdued her in the previous episode.Los Angeles Times reviewer Patrick Kevin Day stated that at this point in the series, he ""initially fretted that Fringe would never grow beyond a run-of-the-mill ""X-Files"" knock-off,"" but now saw the creators' intentions. Sarah Stegall of SFScope called the episode an homage to X-Files episode ""D.P.O."", whose featured character has a similar premise to Meegar. Stegall admitted that ""this show is growing on me,"" with the same atmosphere as The X-Files ""coupled with a slightly better grounding in actual science."" Erin Dougherty of Cinema Blend reacted positively towards the episode, commending it as it ""bounced back so quickly from that lame silver cylinder episode or they would've lost me forever."" Dougherty also felt that the three protagonists, Olivia, Walter and Peter, ""are becoming much more believable characters."" Noel Murray of The A.V. Club rated the episode a B−, opining that the cold open was the series' best since the pilot, but added that ""despite the added [Freak of the Week] sympathy, 'Power Hungry' promptly peters out, because the level of oddity required for Walter and the Pattern Team to track the Freak down isn't especially high."" Murray added that the return of Scott and his scenes with Olivia ""serves to string along the home viewer, inviting us to question whether Olivia's playing for the right team in this whole Pattern game."" Television Without Pity meanwhile, graded the episode with an A−."
118	"""Power Hungry"" at Fox"
119	"""Power Hungry"" at IMDb"
120	"""The Cure"" is the sixth episode of the first season of the American science fiction drama television series Fringe. It followed two women suffering from a fictional disease, who are then given radiation drugs and exploited by a pharmaceutical company to cause nearby individuals' brains to boil."
121	"The episode was written by Felicia D. Henderson and Brad Caleb Kane, and directed by Bill Eagles. Executive producer Jeff Pinkner meant for the first six episodes of the first season to serve as a ""prologue"", while the following episodes would get ""into the next chapter"" of the series."
122	"""The Cure"" first aired in the United States on October 21, 2008 on the Fox network to an estimated 8.91 million viewers. It received mixed to negative reviews,  with many critics doubting the plausibility of the science depicted in the episode."
123	In Milford, Massachusetts, men in Hazmat suits drop a woman (Maria Dizzia) out of a white van, who then enters a nearby diner. Suffering from memory loss, the woman becomes irritated under a cop's questioning and causes the other patrons' brains to boil and then explode; she dies soon after in the same fashion.
124	"The Fringe team consisting of Olivia Dunham (Anna Torv), Walter Bishop (John Noble), and Peter Bishop (Joshua Jackson) arrive, and Agent Phillip Broyles (Lance Reddick) briefs them that the woman, Emily Kramer, disappeared two weeks previously, and that her corpse exhibits three times the radiation as the other victims. Upon further investigation of her body, Walter concludes she was suffering from a rare and incurable disease, ""Bellini's lymphocemia,"" but was mysteriously cured. Further tests reveal Kramer was held against her will, and given nootropic drugs intravenously that makes her brain emit a microwave burst, then set loose by her experimenters as a test."
125	"Another woman with the same disease, Claire Williams (Marjan Neshat), is reported missing soon after. Before her disappearance, Claire's husband tells them she also was recently cured. Her captors are shown, commenting that ""the last one was a test, this one counts"". While rifling through Emily's house, Olivia and Peter learn Emily and Claire were friends, and that Emily's husband also knew her despite denying it earlier. He tells them they and other victims of the disease undertook private research and discovered a cure with the help of a physician, Dr. Nadim Patel (Alok Tewari). Before committing suicide, the doctor tells them David Esterbrook (Chris Eigeman), the chief scientist of a competitor of Massive Dynamic, is the one responsible. Olivia confronts Esterbrook at a medical conference to discover his motivations, only to be threatened by him; Broyles admonishes her for intimidating such a high-profile individual in a public setting."
126	To get to the high-profile Esterbrook, Peter makes a deal with Nina Sharp (Blair Brown), who tells him where to find Claire before she can be turned into a radioactive bomb. The FBI storms the building, and Olivia is able to give Claire the cure before her head explodes. Estebrook arrogantly tells Olivia his lawyers will spring him out of any trouble, and she publicly arrests him to ensure the press finds out, causing his company's stock to dramatically decrease in value. After Broyles lectures her, Olivia tells him her emotions (which she had exhibited strongly all episode) make her a better agent.
127	"In a sideplot, Olivia reveals that she shot her abusive stepfather when she was nine years old, but he survived and disappeared soon after. The strong emotions Olivia exhibited in the episode were because the events take place on her birthday, and her stepfather sends her a card every year to let her know ""he's still out there"". The final scene shows Olivia opening a birthday card from her stepfather."
128	"""The Cure"" was written by co-executive producer Felicia D. Henderson and co-producer Brad Caleb Kane, while filmmaker Bill Eagles directed it. In an interview with the Los Angeles Times, executive producer Jeff Pinkner stated that the first six episodes of the first season were a ""prologue"" that ended with ""The Cure,"" and that the following episodes, beginning with ""In Which We Meet Mr. Jones"", were ""getting into the next chapter"" of the series.Pinkner also told the Los Angeles Times that ""Bellini's lymphocemia"", the disease depicted in the episode, was invented by the writers, but its characteristics are real. He elaborated ""We just didn't want to imply that individuals working on their own could cure it. We didn't want to be irresponsible to people with the real disease"". Some critics have noted that ""Bellini's lymphocemia"" may have been a reference to Italian physician and anatomist Lorenzo Bellini.The episode featured one-time guest appearances by actors Chris Eigeman, Maria Dizzia, Marjan Neshat, William Hill, Lisa Emery, Robert Eli, and Alok Tewari. Eigeman's David Esterbrook's assistant was named after Elizabeth Sarnoff, a television writer and producer. Some of her work includes Lost, another series created by J. J. Abrams.For the opening scene, a ""special kind of blood"" was placed in and around the actors' eyes to simulate their brains boiling. For the scene in which the actress is pushed up against a glass door, the special effects department created a device wearing a brown wig with an explosive charge designed to imitate the actress' head exploding. Director Bill Eagles described the scene as ""imagin[ing] an egg in your microwave spinning around and around at high voltage. What happens? Bang! It just explodes."""
129	"On its initial broadcast on October 21, 2008, ""The Cure"" was watched by an estimated 8.91 million viewers in the United States. It garnered a 5.5/8 ratings share for all households, and was Fox's ninth most watched show of the week."
130	"Reviews for the episode ranged from mixed to negative.   TV Squad writer Jane Boursaw noted that Broyles ""is surely one of the most intense guys on TV"", and also enjoyed Walter's scenes. Josie Kafka from Open Salon thought the fringe cases each week were ""an odd way to build a mythology: the Big Secret seems to be that people in positions of power are evil and do evil things, often for money. But if Peter's right, and all these stand-alones are also detailing a series of steps taken by the Big Bads in preparation for something... well, that's an exciting idea."" She gave it ""two out of four Expendable Gerbils."" io9's Annalee Newitz praised the episode, declaring it made her ""officially a watcher of Fringe, rather than a sampler"". She continued, ""It was the first time that the show really gelled... I think Fringe hit its stride last night because it finally showed us our main characters' true strengths... More importantly, Fringe has finally gotten into its main groove: human experimentation. That's what links all the scooby gang's investigations together into the Pattern, and that's what makes this show particularly timely in an age when people are scared of how biotechnology will change humanity."""
131	"Further reviews tended to be negative. IGN's Travis Fickett rated the episode 6.0/10, explaining ""It's starting to feel as if Walter's loony logic is starting to influence the actual writing of Fringe."" Fickett criticized Walter's science and ""silly ranting[s]"", Olivia's stepfather storyline, and believed certain lines of dialogue to be ""dangerously close to self-parody."" Sarah Stegall from SFScope was skeptical of the episode's science, and explained ""I really don't want any more of this. I'm tired of this formulaic series. I'm tired of Anna Torv's earnest, sad expressions—can we get this woman to laugh once or twice? Joshua Jackson and Kirk Acevedo are good supports and foils for Olivia, but there's no there there when it comes to Agent Dunham."" Patrick Kevin Day from the Los Angeles Times liked the opening sequence, but was distracted from fully enjoying the episode because he thought the science was ""wonky."" The A.V. Club columnist Noel Murray graded the episode with a B, explaining he liked Chris Eigeman's presence and the efforts at further developing the characters, but questioned the Pattern storyline, despite admitting that he does not require rational scientific explanations in science fiction. Tim Grierson of New York Magazine disliked the focus on Olivia, calling it ""a long hour of television."" Referring to Olivia's ""feminist"" speech to Broyles, Grierson continued, ""It's sort of cute how Fringe occasionally pretends that it's more than just a freak show. But if they're going to focus on a character, it should be Walter — though we shudder to think how his flatulence will factor into the plot."""
132	"""The Cure"" at Fox"
133	"""The Cure"" at IMDb"
134	"""The Equation"" is the eighth episode of the first season of the American science fiction drama television series Fringe. The episode follows the Fringe team's investigation into the kidnapping of a young musical prodigy (Charlie Tahan) who has become obsessed with finishing one piece of music. Dr. Walter Bishop (John Noble) returns to St. Claire's Hospital in an effort to find the boy's whereabouts."
135	"The episode was written by supervising producer J. R. Orci and co-executive producer David H. Goodman, and was directed by Gwyneth Horder-Payton. Actress Gillian Jacobs guest starred as the boy's kidnapper. The episode featured her character in a ""pretty violent and quite messy"" fight with Olivia Dunham (Anna Torv), Torv's first for the series. The two actresses spent several weeks practicing the fight's choreography."
136	"""The Equation"" first aired in the United States on November 18, 2008, garnering an estimated 9.175 million viewers. The episode was the Fox network's fifth ranked show for the week, and helped Fox win the night among adults aged 18 to 49. Critical reception to ""The Equation"" ranged from mixed to positive, with most reviewers praising the asylum storyline."
137	While helping fix a woman's car engine on the side of the road in Middletown, Connecticut, Andrew Stockston (Adam Grupper) sees a sequence of red and green flashing lights and is hypnotized into a suggestive state. Upon 'waking up', he does not have any memory of what happened while hypnotized, but sees that the woman and his son Ben (Charlie Tahan), a young musical prodigy, are missing. Phillip Broyles (Lance Reddick) reveals that similar cases have ended with the victims being returned, but left insane from the trauma of the incident. All the victims were academics and accomplished in their respective fields.
138	"When interviewing Andrew, Olivia Dunham (Anna Torv) learns that nine months previously, Ben survived a car accident with a new, extraordinary ability to play the piano, despite never taking lessons. Dr. Walter Bishop (John Noble) recalls memories of red and green lights, but he's unable to remember more. While trying to dredge up the old memories, Walter recounts a previous unsuccessful mind control experiment he had worked on for an advertising agency, who wished to compel customers to buy their products using flashing lights. He deduces that someone succeeded in producing the lights using wavelengths, and these caused Andrew to sustain a ""hypnagogic trance"" that allowed his son to be abducted. He successfully tests an experiment on Peter Bishop (Joshua Jackson)."
139	Andrew's sketch leads to the identification of the kidnapper as Joanne Ostler (Gillian Jacobs), a MIT neurologist who was previously believed deceased. Joanne tricks Ben into helping her complete an unfinished equation by using the image of his mother, who died in the car accident. Meanwhile, Walter suddenly remembers that he heard about the lights from former mathematician Dashiell Kim (Randall Duk Kim), an old bunkmate at St. Claire's Hospital who disappeared under similar circumstances. To discover the child's whereabouts, Olivia encourages Walter to return to St. Claire's. The visit does not go well, and Walter is held by hospital administrator Dr. Bruce Sumner (William Sadler), who remains unconvinced of Walter's sanity.
140	"Peter figures out Joanne's assumed name using an FBI database, while Walter manages to convince Kim into giving up a vague description of Joanne's whereabouts by telling him there is a little boy who needs their help. Kim says he was kept in ""a dungeon in a red castle."" Olivia and Peter use the information to find the boy once they arrange for Walter's release. However, Joanne escapes with the completed formula, which she gives to Mitchell Loeb (Chance Kelly). Loeb kills her, but not before using the equation to allow him to pass through solid matter."
141	"""The Equation"" was written by supervising producer J. R. Orci and co-executive producer David H. Goodman. Both would go on to separately write other first season episodes, including Orci's ""The Transformation"" and Goodman's ""Safe"", which resolved the fate of the eponymous equation. ""The Equation"" was directed by filmmaker Gwyneth Horder-Payton, her first and only credit for the series to date.The episode featured guest actress Gillian Jacobs as the kidnapper Joanne Ostler. Jacobs explained her character's motivations, ""I'm a very mysterious figure, and at the beginning of the episode you see that I have taken this boy, have kidnapped him. I have taken him to this room and have him hooked him up to these EKG machines. I'm trying to get him to finish writing this piano piece which I need to help solve an equation... It's very important to me.""Horder-Payton considered the confrontation between Olivia and Joanne to be the former's ""first big fight scene."" She added, ""It's been well choreographed and they've been practicing for several weeks."" According to Torv, she and Jacobs broke the moves down ""really simply"" and then ""put them together into really small little bits."" The director called it a ""pretty violent and quite messy"" fight, to which first assistant director Colin MacLellan added, ""It's a pretty phenomenal brawl actually to have two women kick the crap out of each other.""The first season DVD includes several scenes that were omitted from the final cut of the episode. The first centers on Walter waking up in the middle of the night, explaining to a disgruntled Peter that he's attempting to ""shift my circadian rhythm to the nocturnal cycle."" The other scene shows Olivia and Peter playing poker, which leads her to realize an important part of the episode's case."
142	"Flashing multicolored lights, specifically red and green, are a consistent theme of the first season, with Into the Looking Glass: Exploring the Worlds of Fringe author Sarah Clarke Stuart calling them ""noteworthy recurring images."" They can also be seen in the computer graphics of the Observer's binoculars, as well as during the second and third seasons as a way to distinguish the two universes.The character of Walter goes through much development during the first season. Stuart believed that he changes the most out of the main cast, and his return to St. Claire's reflects this progression. Actor John Noble explained his character's evolution in a November 2008 interview, ""We see Walter from a different angle, very vulnerable. He goes back to the asylum again, and we see the very, very fearful man return for a while. Although he does have some wonderful moments earlier in the episode, when he goes back inside he turns into this incredibly fearful, stuttering fellow that we saw when we first met him. It's a very interesting journey we see Walter go through.""In the episode, Walter sees himself several times while staying in the mental institution. Many reviewers expressed curiosity about this ""Visitor"" or ""Second Walter"". After looking through ""Walter's Lab Notes,"" released by Fox after each episode, Ramsey Isler of IGN speculated that Walter suffered from a multiple personality disorder, while AOL TV's Jane Boursaw thought it was either an hallucination or his alternate universe counterpart."
143	"""The Equation"" first broadcast on the Fox network in the United States on November 18, 2008. It was watched by an estimated 9.18 million viewers, earning a 4.1/10 ratings share among adults aged 18 to 49, meaning that it was seen by 4.4 percent of all 18- to 49-year-olds, and 11 percent of all 18- to 49-year-olds watching television at the time of broadcast. The episode also received a 5.6/8 ratings share among all households. Fringe and its lead-in show, House M.D., helped Fox win the night in the adult demographic, as it was Fringe's highest rating since the season's second episode. It was Fox's fifth ranked show for the week."
144	"The episode received mixed to positive reviews from television critics. Fearnet columnist Alyse Wax called it a ""pretty good episode"", and believed it to be ""far more enjoyable than last week's"", as it lacked that episode's ""conspiracy nonsense"" and John Scott storyline. However, Wax continued that ""The Equation"" ""seemed rather pedestrian"" because ""nothing too freaky"" happened, and wished that Walter and Peter had been used more.  Jane Boursaw of AOL TV considered Walter's return to the asylum ""heartbreaking"".IGN's Travis Fickett rated ""The Equation"" 7.5/10, and called it a ""solid episode"" despite a few perceived plotholes. He liked Walter and Peter's actions in the asylum, and concluded ""At this point, whether a solid single episode is enough to keep you watching Fringe likely has to do with your overall patience with the series and whatever its ultimate goals might be."" Erin Dougherty of Cinema Blend called it the best episode since ""The Same Old Story"" since it contained ""suspense and drama and a minimal amount of conspiracy theories"", making her feel ""seriously giddy"". While still calling it ""entertaining"", she disliked Walter seeing himself in the asylum, believing it ""was really strange and didn’t go with the flow of the story"".The A.V. Club writer Noel Murray graded the episode with a B+, explaining that he believed it to be mainly an original story; what kept him from promoting it to the ""elusive 'A' level–something no Fringe episode has yet done for me"" was the ending, which was ""like something out of dozens of mediocre cop shows"". Despite this, Murray found it and the asylum storyline to be ""compelling"". Conversely, UGO Networks was critical of the episode, writing ""Fringe continues to wobble in story quality. Last night's episode was a perfectly good way to waste an hour, but far off the track of last week's episodes. The episode featured some plot conveniences that were a bit hard to swallow""."
145	Works citedStuart, Sarah Clarke (2011). Into the Looking Glass: Exploring the Worlds of Fringe. ECW Press. ISBN 978-1-77041-051-0.
146	"""The Equation"" at Fox"
147	"""The Equation"" at IMDb"
148	"""The Dreamscape"" is the ninth episode of the first season of the American science fiction drama television series Fringe. It centers on a Fringe investigation of a Massive Dynamic employee who, after believing himself to be under attack by a swarm of sharp-winged butterflies, jumps out of a window. Meanwhile, Olivia (Anna Torv) continues her visions of the deceased John Scott (Mark Valley), and discovers how he is related to a deadly psychoactive drug synthesized by Massive Dynamic."
149	"""The Dreamscape"" was written by series staff writers Julia Cho and Zack Whedon, and was directed by Fred Toye. To create the opening scene, they ""relied entirely on actor performance,"" with guest actor Ptolemy Slocum simulating being cut, freezing for the crew to apply prosthetic make-up, and then unfreezing to continue shooting the scene. VFX coordinator Christopher Stollard wished the computer-generated butterflies to look as realistic as possible, and modeled them after mounted butterfly specimens his team studied."
150	"The episode first aired in the United States on November 25, 2008 on the Fox network. It was watched by an estimated 8.73 million viewers and earned a 3.9/10 ratings share among adults aged 18 to 49. Reviews of the episode were mixed, with one reviewer believing it ""certainly moves [the series] in the right direction""."
151	Massive Dynamic executive Mark Young (Ptolemy Slocum) delivers a presentation at the company’s Manhattan office. When he is done and the other attendees have left, he sees an unusual butterfly. Upon picking it up, he experiences a cut on his hand and is then attacked by a swarm. Mark jumps out of a window, to his death. Olivia Dunham (Anna Torv), despite preparing to go out to dinner with her sister, instead agrees to Phillip Broyles' (Lance Reddick) demand that she join the Fringe team's investigation at the scene. While examining the body, Dr. Walter Bishop (John Noble) sees lacerations on Young’s skin and notes a lack of corresponding tears on his shirt. At the scene, Olivia has a brief vision of her deceased lover John Scott (Mark Valley) watching them, which troubles her.
152	"Later, in the lab at Harvard, Walter's autopsy reveals a synthetic compound in Mark's blood, though any link to the cuts is not yet known to them. Olivia receives an email from someone who claims to be John Scott, listing an address for her to visit. Upon arriving she finds boxes, one of which contains a group of toads. At the lab, Walter finds that the toads contain a ""psychoactive compound"", a hallucinogen that affects the fear center of the brain. They conclude that Mark’s brain was so convinced of something happening to his body that actual physical marks appeared. Mark was infected with a large dosage, leading them to attribute his death to murder."
153	"Olivia admits to Walter how she found the address and learns that her brain still contains some of John's memories. Wishing to discover what else John knew and prevent any further visions from occurring, Olivia insists on returning to Walter’s sensory deprivation tank. Inside the tank, Olivia sees a memory of John in a restaurant. Despite Walter's vehement protest that it is impossible, Olivia is convinced that John Scott saw her. Afterward, she sees John meeting with Mark and two other unidentified men. After Mark and another man leave, John kills the other man. Olivia believes the group were looking to sell the compound as a street drug, and she's able to track down the other man, George Morales (Yul Vazquez). Once apprehended, he denies killing Mark and demands immunity and protection from Massive Dynamic, who he believes was responsible for Mark's death as well as other recent fringe events. Olivia confronts Nina Sharp (Blair Brown) about her suspicions, but George is murdered before he can be of further help to them. Later that night, Olivia gets another email from John Scott simply saying, ""I SAW YOU. IN THE RESTAURANT."""
154	Meanwhile, Peter (Joshua Jackson) is contacted by Tess (Susan Misner), a woman from his past who warns him to leave Boston. When he meets her, Peter intuits that she is being abused by her boyfriend Michael (David Vadim). He ambushes Michael and warns him not to touch Tess again. Michael then informs local crime boss Worth (Tom Riis Farrell) that Peter is back in town.
155	"""The Dreamscape"", the season's ninth episode, was co-written by staff writer Zack Whedon and playwright Julia Cho. It was Whedon's first contribution to the series, and Cho's second. In an interview fifteen days before the broadcast of ""The Dreamscape"", showrunner and executive producer Jeff Pinkner stated that it and several surrounding episodes would be ""stand-alone in quality, but at the same time we [will] start to peel back another layer of the onion"" to transition the second half of the season into a ""new chapter."" Anna Torv later commented that she wished for Olivia to ""lighten up"" during the first season, ""but every time she did, something would happen."" The writers inputted small scenes to shine more light on her character, which included Olivia dressing up for a night out but then ""the phone rings. It’s Broyles, and she wipes the lipstick off, puts on a coat, and goes out. That’s it. You’re on call. She breaks my heart.""Fred Toye served as the episode director, his second after directing ""The Ghost Network"" six installments earlier. To create the opening scene of character Mark Young being ""attacked"" by butterflies, Toye shot it in multiple phases. Series co-creator Roberto Orci preferred the opening scene to involve a ""more subtle"" death, so Young was made to die from falling out a window, which was ""a real thing, something that's not imagined or whimsical"". VFX coordinator Christopher Stollard stated that his crew ""relied entirely on actor performance,"" with guest actor Ptolemy Slocum communicating often with the crew during filming. He shot his scenes in short bursts. Slocum summarized that he ""would experience the [butterfly] cut and then we would freeze, apply make-up [to create the cut on his skin], and then unfreeze and move on"" filming. On his first day, Slocum stated that he wore more than 75 individual prosthetics over his entire chest and arms.Stollard wished the butterflies to be as realistic as possible, and modeled them after mounted butterfly specimens his team studied. The butterflies were computer generated animations and added later in post-production. To create the illusion of Young falling through the window, the visual effects crew placed small explosive charges on the tempered glass window; Slocum's stuntman Jared Burke then jumped through while they triggered the glass to explode. Two cameras, one high and one profile, were positioned to shoot the fall, and were composited together later into a matte painting of the World Trade Building. The fall was filmed multiple times with a green screen, with the stuntman falling on a cushion. While on-set, Toye explained of the shoot, ""with all the pieces put together with the visual effects and with the performance we got with our actor Ptolemy, it's going to be fabulous."" A crewman believed that the addition of music to Young's fall made the scene ""far more elegant and more of a statement."" In a December 2012 interview, actress Jasika Nicole stated that she developed a fear of butterflies as a result of this episode."
156	"""The Dreamscape"" first aired on November 25, 2008 in the United States on the Fox network. With its timeslot dominated by the Dancing With the Stars season finale, Fringe attracted an estimated 8.73 million viewers, down from the previous week's audience of 9.36 million. This placed it in third place in its timeslot, behind The Mentalist. The episode also came in third place among viewers aged 18–49, as it earned a 3.9/10 ratings share; this means that it was seen by 3.9 percent of all 18- to 49-year-olds, and 10 percent of all 18- to 49-year-olds watching television at the time of broadcast.Fringe's marketing team designed and launched www.massivedynamic.com near the beginning of the first season. Parts of the website can be seen in ""The Dreamscape"", including on Olivia's computer as she researches the company."
157	"Noel Murray of The A.V. Club was generally favorable to the episode, giving it a B+. He wrote, ""Much like Fringe fan favorite 'The Arrival' (not a favorite of mine, sorry to say), 'The Dreamscape' is an episode more involved with insinuation and mythology-building than with telling a complete-in-one story. But perhaps because I've come to trust Fringe more over its recent run of entertaining episodes, I enjoyed it fairly well, and found myself trying to figure out what kind of thematic connections I could make using the notion of the body reacting to mere thoughts."" Travis Fickett of IGN rated the episode 7.8/10, explaining that it ""certainly moves in the right direction"". Fickett found the ""coolest moment"" to be when Olivia witnesses John Scott's memory, and he also appreciated Peter's backstory (""It's more than Peter usually gets, but what we know isn't much and isn't very exciting.""). Fickett criticized Olivia however for leaving the man at the hospital unsuitably protected."
158	"SFScope reviewer Sarah Stegall enjoyed Peter's sideplot and hoped to learn more of his past, but thought the ""cute in-jokes"" were meant to distract the audience from a ""thin"" plot ""full of holes"". She added that ""the shallow, cookie-cutter plotting"" was starting to annoy her, and noted that while the series had the potential to become ""a breakout show like The X-Files or Lost... its major weakness is the continual reliance on the worn-out cliché of the Big Bad Corporation,"" which had become ""stale and dry.""Jane Boursaw of AOL's TV Squad wrote, ""Another great episode tonight, and some of the little symbols we see leading into commercials were actually in tonight's episode,"" referring specifically to the hallucinatory butterflies and the frogs/toads found in the basement. Andrew Hanson of the Los Angeles Times took notice here of the pattern of Easter eggs teasing the next episode of the series.  This feature of the show had earlier been touched on in an interview with showrunner Jeff Pinkner.  As an example, the previous episode ""The Equation"" had contained a shot of a butterfly on a trashcan, foreshadowing the hallucinated butterfly attack in this episode.In a 2016 retrospective of the series, A.V. Club writer Joshua Alston considered ""The Dreamscape"" as a strong example of Fringe's ""monster of the week"" episodes that predominated the first season, showing ""how much effort and imagination went into the self-contained stories""."
159	Works citedStuart, Sarah Clarke (2011). Into the Looking Glass: Exploring the Worlds of Fringe. ECW Press. ISBN 978-1-77041-051-0.
160	"""The Dreamscape"" at Fox"
161	"""The Dreamscape"" at IMDb"
162	"""Safe"" is the tenth episode of the first season of the American science fiction drama television series Fringe.  It begins when a group uses technology to walk through a bank's wall and steal a safe deposit box. Its contents contain special equipment meant to ultimately break David Robert Jones (Jared Harris) out of his Frankfurt jail."
163	"The episode was written by co-executive producer David H. Goodman and executive producer Jason Cahill, and was directed by Michael Zinberg. ""Safe"" featured guest starring performances from Harris, Chance Kelly (as Mitchell Loeb), James Frain (as Salman Kohl), and Michael Cerveris (as the Observer)."
164	"The episode first aired in the United States on December 2, 2008 on the Fox network. An estimated 8.54 million viewers watched ""Safe"", making it Fox's fourth most watched show of the week. It premiered to mostly positive reviews, with some believing it improved the entire season by providing more meaning to previous episode mysteries. IGN ranked it as the seventh best episode of the entire series in 2013."
165	At Philadelphia Mutual Savings Bank, a group of men led by Agent Mitchell Loeb break in and use a machine that makes it possible to walk through the bank's wall. Several men pass through the wall and steal a safe deposit box numbered 610. One of the men is unable to make it back through, however, before the wall solidifies again, and he is left stuck inside the wall; Loeb shoots him in the head to prevent him from talking, and they leave.
166	Olivia Dunham (Anna Torv), Agent Broyles (Lance Reddick), Peter Bishop (Joshua Jackson), and Dr. Walter Bishop (John Noble) arrive to investigate, and Broyles says this is the third robbery where a large safe deposit box has been taken. Olivia says she recognizes the victim as Raul Lugo from their time in the Marines together. Peter and Walter go to a local hardware store and buy an electric saw to cut the man out of the wall.
167	Meanwhile in Frankfurt, imprisoned biochemist David Robert Jones is visited by his lawyer Mr. Kohl (James Frain), who tells Jones that the job in Philadelphia was successful. Jones tells Kohl to wire Loeb another $100,000, and he makes a list of items he needs Kohl to bring on his next visit. Olivia visits Raul's wife Susan Lugo (Rosa Arredondo) and claims to have met her before as well, but Susan does not remember their meeting. She says the only people at a meeting Olivia describes were Raul, Susan, and John Scott (Mark Valley). Olivia realizes that she apparently still has his memories inside of her head, and is mixing them up with her own. Over at Massive Dynamic, Nina Sharp's (Blair Brown) attempts to delve into Scott's memories for information hit a dead end when they find out that crucial pieces of his memories are missing; they soon discover that the memories they need are in Olivia's mind.
168	The boxes are found to have been bought with bogus names and cash 23 years ago. Raul's amputated forearm is examined and discovered to be radioactive, leading Walter to conclude these are after effects of using the technology to pass through walls. Olivia and Peter go to a bar to find out information about Raul from one of his old friends, who says Raul has spent much of his time at the VA. While there, Peter realizes the numbers of the stolen safe deposit boxes match numbers Walter continually spouts off at night. When they confront him, Walter says it is the Fibonacci sequence, and he then realizes that the safe deposit boxes are his. Walter tries to remember what he put in the boxes and where the next two are. Meanwhile, Broyles discovers the VA that Raul went to was in Washington, D.C., leading Olivia to find out Raul and three other patients were in a chess club together. The FBI discovers these men bought a plane ticket to Providence, and Walter remembers which bank he would've used to store something. But when Olivia and Charlie arrive at the bank, the safe deposit box has already been stolen. When they are fleeing, Olivia is able to wound and capture one of the men.
169	"Kohl arrives with Jones' requested items and is told to come the following morning with some paperwork. Jones also asks Kohl for one more thing: Olivia. Peter insists on interrogating the wounded man himself and tells him he has radiation poisoning. The man breaks down and says he was hired freelance but does not know his boss's name. He says all he knows is that his crew is going to a field in Westford, and Olivia figures out it is Little Hill, a word previously given to Jones. Walter remembers the machine he built that is hidden in the safe deposit boxes is able to ""retrieve anyone from anywhere"". Loeb and his remaining team begin setting up at Little Hill, while Jones kills Kohl in Frankfurt. Jones puts on Kohl's suit and is seen preparing for something by putting on suntan lotion and eye drops. While the FBI converge on Little Hill, Olivia is attacked and captured en route by Loeb's forces. Jones is successfully teleported from Frankfurt to Little Hill."
170	"""Safe"" was written by co-executive producer David H. Goodman and consulting producer Jason Cahill, while Michael Zinberg served as the episode's director. It was Goodman's third contribution to the series and Cahill's second. It was the only Fringe episode by Zinberg, a prolific television director who has directed over eighty other television series. Along with ""The Equation"", ""Safe"" resolved much of the storyline surrounding Mitchell Loeb (played by guest actor Chance Kelly), as it addressed how Loeb's team desired to use the equation. The episode featured guest stars James Frain as Salman Kohl, Jared Harris as David Robert Jones, and Michael Cerveris as the Observer.During the first half of its first season, Fringe staff and critics noted that the series was still trying to define itself and its characters. The writers worked on balancing serialized storytelling with standalone plots and had to contend with continuous rewrites and expensive last-minute reshoots. For them, ""Safe"" marked a turning point in the series. They turned David Robert Jones into a recurring character and began to give Olivia more of a personal life. Actor Lance Reddick, who portrays Agent Broyles, later explained in an interview how important the episode was to the evolution of the series, ""We found who we were in episode 10, the episode where Olivia got kidnapped... We were trying to hedge our bets and trying to be too many kinds of shows at once. I'm not saying we got rid of the procedural element because each episode still is on a case – a case in terms of the quote-unquote police work — but it's not formulaic, not like the early episodes. What keeps the show most watchable is the fact that it is character-based."""
